Timestamp,SnapshotIndex,ModbusValid,DAQValid,DAQRunning,ECUValid,Modbus_0,Modbus_1,Modbus_2,DAQ_0,DAQ_1,DAQ_2,DAQ_3,DAQ_4,ECU_Throttle,ECU_EngineSpeed,ECU_CylinderTemp,ECU_ExhaustTemp,ECU_AxleTemp,ECU_FuelPressure,ECU_IntakeTemp,ECU_AtmPressure,ECU_FlightTime
0.000,1,0,0,0,0,,,,,,,,,,,,,,,,,
0.100,2,0,0,0,1,,,,,,,,,42.10,4211.00,66.00,735.00,40.00,336.00,18.00,50.00,0.00
0.200,3,0,0,0,1,,,,,,,,,37.20,3722.00,54.00,645.00,30.00,296.00,12.00,44.00,0.00
0.300,4,0,1,1,1,,,,0.006074,0.001141,-0.013659,0.011007,-0.003792,32.40,3246.00,44.00,560.00,20.00,258.00,4.00,38.00,0.00
0.400,5,0,1,1,1,,,,-0.008726,-0.013659,-0.018592,0.006074,-0.008726,27.80,2787.00,34.00,475.00,12.00,222.00,-2.00,33.00,0.00
0.500,6,0,1,1,1,,,,-0.008726,-0.013659,-0.023525,0.015940,-0.008726,23.50,2350.00,24.00,395.00,4.00,188.00,-8.00,28.00,0.00
0.600,7,1,1,1,1,24.8300,25.3100,24.9100,-0.008726,-0.013659,-0.013659,0.011007,-0.008726,23.50,2350.00,24.00,395.00,4.00,188.00,-8.00,28.00,0.00
0.700,8,1,1,1,1,24.8300,25.3100,24.9100,-0.008726,-0.013659,-0.018592,0.011007,0.006074,19.40,1940.00,14.00,320.00,-4.00,154.00,-14.00,23.00,0.00
0.900,9,1,1,1,1,24.8381,25.3100,24.9100,-0.008726,-0.013659,-0.023525,0.020874,-0.008726,12.10,1215.00,-4.00,190.00,-18.00,96.00,-24.00,14.00,0.00
1.000,10,1,1,1,1,24.8392,25.3100,24.9100,-0.013659,-0.018592,-0.018592,0.006074,-0.023525,9.00,908.00,-10.00,135.00,-24.00,72.00,-28.00,10.00,0.00
