Timestamp,SnapshotIndex,ModbusValid,DAQValid,DAQRunning,ECUValid,Modbus_0,Modbus_1,Modbus_2,DAQ_0,DAQ_1,DAQ_2,DAQ_3,DAQ_4,ECU_Throttle,ECU_EngineSpeed,ECU_CylinderTemp,ECU_ExhaustTemp,ECU_AxleTemp,ECU_FuelPressure,ECU_IntakeTemp,ECU_AtmPressure,ECU_FlightTime
0.000,1,0,0,0,0,,,,,,,,,,,,,,,,,
0.100,2,0,0,0,1,,,,,,,,,0.30,36.00,-30.00,-25.00,-40.00,2.00,-40.00,0.00,0.00
0.200,3,0,0,0,1,,,,,,,,,1.20,121.00,-28.00,-10.00,-38.00,8.00,-40.00,1.00,0.00
0.300,4,0,1,1,1,,,,-0.003792,-0.013659,-0.013659,0.011007,-0.008726,2.50,255.00,-26.00,15.00,-36.00,20.00,-38.00,3.00,0.00
0.400,5,0,1,1,1,,,,-0.003792,-0.003792,-0.008726,-0.003792,0.011007,4.30,437.00,-20.00,45.00,-32.00,34.00,-34.00,5.00,0.00
0.500,6,0,1,1,1,,,,-0.008726,-0.008726,-0.018592,0.011007,-0.008726,6.60,663.00,-16.00,90.00,-28.00,52.00,-32.00,7.00,0.00
0.700,7,1,1,1,1,24.9300,25.3900,25.0400,-0.008726,-0.008726,-0.013659,0.015940,-0.003792,9.30,934.00,-10.00,140.00,-24.00,74.00,-28.00,11.00,0.00
0.800,8,1,1,1,1,24.9300,25.3900,25.0400,0.001141,-0.003792,-0.008726,0.001141,0.001141,12.40,1245.00,-2.00,195.00,-18.00,98.00,-24.00,14.00,0.00
1.000,9,1,1,1,1,24.9300,25.3900,25.0400,-0.003792,-0.013659,-0.013659,0.006074,-0.003792,19.70,1975.00,14.00,330.00,-4.00,158.00,-14.00,23.00,0.00
1.100,10,1,1,1,1,24.9367,25.3900,25.0333,-0.003792,-0.008726,-0.008726,0.020874,-0.008726,23.80,2388.00,24.00,405.00,4.00,190.00,-8.00,28.00,0.00
1.200,11,1,1,1,1,24.9385,25.3900,25.0371,-0.013659,-0.013659,-0.013659,0.015940,-0.013659,28.20,2827.00,34.00,485.00,12.00,226.00,-2.00,33.00,0.00
1.300,12,1,1,1,1,24.9393,25.3900,25.0386,-0.008726,-0.013659,-0.013659,0.011007,-0.008726,32.80,3287.00,44.00,565.00,22.00,262.00,6.00,39.00,0.00
1.400,13,1,1,1,1,24.9397,25.3900,25.0337,-0.008726,-0.013659,-0.013659,0.006074,-0.008726,37.60,3765.00,56.00,655.00,30.00,300.00,12.00,45.00,0.00
1.500,14,1,1,1,1,24.9399,25.3900,25.0316,-0.008726,-0.013659,-0.013659,0.011007,-0.003792,42.50,4255.00,66.00,745.00,40.00,340.00,18.00,51.00,0.00
1.600,15,1,1,1,1,24.9399,25.3900,25.0307,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,47.50,4752.00,78.00,835.00,50.00,380.00,26.00,57.00,0.00
1.700,16,1,1,1,1,24.9400,25.3900,25.0303,-0.008726,-0.013659,-0.013659,0.011007,-0.008726,52.50,5252.00,90.00,925.00,58.00,420.00,32.00,63.00,0.00
1.800,17,1,1,1,1,24.9400,25.3900,25.0249,-0.003792,-0.008726,-0.018592,0.011007,-0.008726,52.50,5252.00,90.00,925.00,58.00,420.00,32.00,63.00,0.00
1.900,18,1,1,1,1,24.9348,25.3900,25.0212,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,57.40,5749.00,102.00,1015.00,68.00,458.00,40.00,68.00,0.00
2.000,19,1,1,1,1,24.9321,25.3900,25.0205,-0.008726,-0.018592,-0.018592,0.015940,-0.008726,62.30,6239.00,112.00,1105.00,78.00,498.00,46.00,74.00,0.00
2.100,20,1,1,1,1,24.9310,25.3900,25.0202,-0.008726,-0.013659,-0.018592,0.006074,-0.008726,67.10,6716.00,124.00,1195.00,86.00,536.00,54.00,80.00,0.00
2.200,21,1,1,1,1,24.9304,25.3900,25.0201,-0.008726,-0.013659,-0.023525,0.011007,-0.008726,71.70,7176.00,134.00,1275.00,96.00,574.00,60.00,86.00,0.00
2.300,22,1,1,1,1,24.9302,25.3900,25.0200,-0.008726,-0.018592,-0.018592,0.015940,-0.008726,76.10,7615.00,144.00,1355.00,104.00,608.00,66.00,91.00,0.00
2.400,23,1,1,1,1,24.9301,25.3900,25.0200,-0.008726,-0.018592,-0.013659,0.011007,-0.003792,80.20,8027.00,154.00,1435.00,112.00,642.00,72.00,96.00,0.00
2.500,24,1,1,1,1,24.9243,25.3900,25.0200,-0.003792,-0.013659,-0.013659,0.011007,-0.008726,84.00,8409.00,162.00,1500.00,118.00,672.00,76.00,100.00,0.00
2.600,25,1,1,1,1,24.9219,25.3900,25.0200,-0.003792,-0.013659,-0.018592,0.006074,-0.008726,87.50,8757.00,170.00,1565.00,126.00,700.00,82.00,105.00,0.00
2.700,26,1,1,1,1,24.9205,25.3900,25.0200,-0.008726,-0.013659,-0.008726,0.011007,-0.008726,90.60,9068.00,178.00,1620.00,132.00,724.00,86.00,108.00,0.00
2.800,27,1,1,1,1,24.9202,25.3900,25.0200,-0.003792,-0.013659,-0.013659,-0.003792,0.011007,93.30,9338.00,184.00,1670.00,136.00,746.00,90.00,112.00,0.00
2.900,28,1,1,1,1,24.9201,25.3900,25.0200,-0.008726,-0.008726,-0.013659,0.011007,-0.003792,95.60,9564.00,188.00,1715.00,140.00,764.00,92.00,114.00,0.00
3.000,29,1,1,1,1,24.9200,25.3900,25.0200,-0.008726,-0.013659,-0.018592,0.011007,-0.003792,95.60,9564.00,188.00,1715.00,140.00,764.00,92.00,114.00,0.00
3.100,30,1,1,1,1,24.9200,25.3900,25.0200,-0.003792,-0.013659,-0.018592,0.006074,-0.008726,97.40,9745.00,194.00,1745.00,144.00,778.00,96.00,116.00,0.00
3.200,31,1,1,1,1,24.9200,25.3900,25.0200,-0.013659,-0.018592,-0.023525,0.015940,-0.008726,98.70,9879.00,196.00,1770.00,146.00,790.00,98.00,118.00,0.00
3.300,32,1,1,1,1,24.9200,25.3900,25.0200,-0.023525,-0.033392,-0.033392,0.035673,-0.013659,99.60,9963.00,198.00,1785.00,148.00,796.00,98.00,119.00,0.00
3.400,33,1,1,1,1,24.9200,25.3900,25.0200,-0.008726,-0.013659,-0.013659,0.011007,-0.003792,99.90,9998.00,198.00,1790.00,148.00,798.00,98.00,119.00,0.00
3.500,34,1,1,1,1,24.9200,25.3900,25.0200,-0.008726,-0.013659,-0.028458,0.011007,-0.008726,99.80,9984.00,198.00,1790.00,148.00,798.00,98.00,119.00,0.00
