Timestamp,SnapshotIndex,ModbusValid,DAQValid,DAQRunning,ECUValid,Modbus_0,Modbus_1,Modbus_2,DAQ_0,DAQ_1,DAQ_2,DAQ_3,DAQ_4,ECU_Throttle,ECU_EngineSpeed,ECU_CylinderTemp,ECU_ExhaustTemp,ECU_AxleTemp,ECU_FuelPressure,ECU_IntakeTemp,ECU_AtmPressure,ECU_FlightTime
0.000,1,0,0,0,0,,,,,,,,,,,,,,,,,
0.100,2,0,0,0,0,,,,,,,,,,,,,,,,,
0.200,3,0,0,0,0,,,,,,,,,,,,,,,,,
0.300,4,0,1,1,0,,,,-0.018592,-0.023525,-0.023525,0.011007,-0.008726,,,,,,,,,
0.500,5,0,1,1,0,,,,-0.018592,-0.023525,-0.023525,0.011007,-0.008726,,,,,,,,,
0.600,6,1,1,1,0,24.8400,25.3300,24.9000,-0.003792,-0.013659,-0.028458,0.011007,0.001141,,,,,,,,,
0.700,7,1,1,1,0,24.8400,25.3300,24.9000,-0.013659,-0.018592,-0.018592,0.011007,-0.008726,,,,,,,,,
0.900,8,1,1,1,0,24.8400,25.3300,24.9000,-0.003792,-0.013659,-0.018592,0.006074,-0.003792,,,,,,,,,
1.000,9,1,1,1,0,24.8400,25.3300,24.9000,0.011007,0.001141,-0.008726,0.011007,0.001141,,,,,,,,,
1.100,10,1,1,1,0,24.8377,25.3300,24.9000,-0.008726,-0.018592,-0.028458,0.011007,-0.008726,,,,,,,,,
1.200,11,1,1,1,0,24.8335,25.3300,24.9000,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,,,,,,,,,
1.300,12,1,1,1,0,24.8315,25.3300,24.9000,-0.003792,-0.003792,-0.003792,0.011007,-0.003792,,,,,,,,,
1.400,13,1,1,1,0,24.8307,25.3300,24.9000,-0.008726,-0.013659,-0.018592,0.025807,-0.023525,,,,,,,,,
1.500,14,1,1,1,0,24.8360,25.3300,24.9000,-0.003792,-0.013659,-0.013659,0.011007,0.001141,,,,,,,,,
1.600,15,1,1,1,0,24.8338,25.3300,24.8942,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,,,,,,,,,
1.700,16,1,1,1,0,24.8313,25.3235,24.8915,-0.008726,-0.018592,-0.018592,0.035673,-0.003792,,,,,,,,,
1.800,17,1,1,1,0,24.8306,25.3238,24.8906,-0.008726,-0.013659,-0.018592,0.015940,-0.008726,,,,,,,,,
2.000,18,1,1,1,0,24.8301,25.3288,24.8901,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,,,,,,,,,
2.100,19,1,1,1,0,24.8300,25.3295,24.8901,-0.013659,-0.018592,-0.018592,0.011007,-0.028458,,,,,,,,,
2.200,20,1,1,1,0,24.8323,25.3298,24.8900,-0.008726,-0.013659,-0.013659,0.011007,-0.008726,,,,,,,,,
2.300,21,1,1,1,0,24.8367,25.3299,24.8900,-0.008726,-0.013659,-0.023525,0.011007,0.001141,,,,,,,,,
2.400,22,1,1,1,0,24.8357,25.3300,24.8900,-0.013659,-0.018592,-0.018592,0.006074,-0.008726,,,,,,,,,
2.500,23,1,1,1,0,24.8326,25.3300,24.8900,-0.003792,-0.013659,-0.013659,0.011007,-0.003792,,,,,,,,,
2.600,24,1,1,1,0,24.8309,25.3300,24.8900,-0.003792,-0.008726,-0.003792,0.011007,-0.003792,,,,,,,,,
2.700,25,1,1,1,0,24.8304,25.3271,24.8900,-0.023525,-0.023525,-0.023525,0.011007,-0.013659,,,,,,,,,
2.800,26,1,1,1,0,24.8302,25.3233,24.8900,-0.018592,-0.018592,-0.023525,0.011007,-0.013659,,,,,,,,,
